id,assessmentPdiId,competenciaId,peso,notaCorte,microInicio,microTermino,createdAt,updatedAt,nivelAtual,metaFinal,justificativa,metaCiclo1,metaCiclo2
61649,60253,30014,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:30,2026-03-05 20:44:30,,,,,
61650,60253,30019,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:30,2026-03-05 20:44:30,,,,,
61651,60253,30020,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:30,2026-03-05 20:44:30,,,,,
61652,60253,30024,opcional,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:30,2026-03-05 20:44:30,,,,,
61653,60253,30026,obrigatoria,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:30,2026-03-05 20:44:30,,,,,
61654,60253,30030,opcional,8.00,2025-07-10 00:00:00,2025-12-31 00:00:00,2026-03-05 20:44:30,2026-03-05 20:44:30,,,,,
61655,60254,30004,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:30,2026-03-05 20:44:30,,,,,
61656,60254,30005,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:30,2026-03-05 20:44:30,,,,,
61657,60254,30006,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:30,2026-03-05 20:44:30,,,,,
61658,60254,30007,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:30,2026-03-05 20:44:30,,,,,
61659,60254,30008,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:31,2026-03-05 20:44:31,,,,,
61660,60254,30009,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:31,2026-03-05 20:44:31,,,,,
61661,60254,30010,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:31,2026-03-05 20:44:31,,,,,
61662,60255,30004,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:31,2026-03-05 20:44:31,,,,,
61663,60255,30005,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:31,2026-03-05 20:44:31,,,,,
61664,60255,30006,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:31,2026-03-05 20:44:31,,,,,
61665,60255,30007,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:31,2026-03-05 20:44:31,,,,,
61666,60255,30008,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:31,2026-03-05 20:44:31,,,,,
61667,60255,30009,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:31,2026-03-05 20:44:31,,,,,
61668,60255,30010,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:31,2026-03-05 20:44:31,,,,,
61669,60256,30004,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:31,2026-03-05 20:44:31,,,,,
61670,60256,30005,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:31,2026-03-05 20:44:31,,,,,
61671,60256,30006,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:31,2026-03-05 20:44:31,,,,,
61672,60256,30007,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:31,2026-03-05 20:44:31,,,,,
61673,60256,30008,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:31,2026-03-05 20:44:31,,,,,
61674,60256,30009,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:31,2026-03-05 20:44:31,,,,,
61675,60256,30010,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:31,2026-03-05 20:44:31,,,,,
61676,60257,30004,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:32,2026-03-05 20:44:32,,,,,
61677,60257,30005,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:32,2026-03-05 20:44:32,,,,,
61678,60257,30006,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:32,2026-03-05 20:44:32,,,,,
61679,60257,30007,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:32,2026-03-05 20:44:32,,,,,
61680,60257,30008,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:32,2026-03-05 20:44:32,,,,,
61681,60257,30009,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:32,2026-03-05 20:44:32,,,,,
61682,60257,30010,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:32,2026-03-05 20:44:32,,,,,
61683,60258,30004,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:32,2026-03-05 20:44:32,,,,,
61684,60258,30005,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:32,2026-03-05 20:44:32,,,,,
61685,60258,30006,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:32,2026-03-05 20:44:32,,,,,
61686,60258,30007,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:32,2026-03-05 20:44:32,,,,,
61687,60258,30008,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:32,2026-03-05 20:44:32,,,,,
61688,60258,30009,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:32,2026-03-05 20:44:32,,,,,
61689,60258,30010,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:32,2026-03-05 20:44:32,,,,,
61690,60259,30004,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:32,2026-03-05 20:44:32,,,,,
61691,60259,30005,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:32,2026-03-05 20:44:32,,,,,
61692,60259,30006,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:33,2026-03-05 20:44:33,,,,,
61693,60259,30007,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:33,2026-03-05 20:44:33,,,,,
61694,60259,30008,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:33,2026-03-05 20:44:33,,,,,
61695,60259,30009,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:33,2026-03-05 20:44:33,,,,,
61696,60259,30010,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:33,2026-03-05 20:44:33,,,,,
61697,60260,30004,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:33,2026-03-05 20:44:33,,,,,
61698,60260,30005,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:33,2026-03-05 20:44:33,,,,,
61699,60260,30006,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:33,2026-03-05 20:44:33,,,,,
61700,60260,30007,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:33,2026-03-05 20:44:33,,,,,
61701,60260,30008,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:33,2026-03-05 20:44:33,,,,,
61702,60260,30009,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:33,2026-03-05 20:44:33,,,,,
61703,60260,30010,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:33,2026-03-05 20:44:33,,,,,
61704,60261,30004,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:33,2026-03-05 20:44:33,,,,,
61705,60261,30005,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:33,2026-03-05 20:44:33,,,,,
61706,60261,30006,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:33,2026-03-05 20:44:33,,,,,
61707,60261,30007,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:33,2026-03-05 20:44:33,,,,,
61708,60261,30008,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:33,2026-03-05 20:44:33,,,,,
61709,60261,30009,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:33,2026-03-05 20:44:33,,,,,
61710,60261,30010,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:34,2026-03-05 20:44:34,,,,,
61711,60262,30004,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:34,2026-03-05 20:44:34,,,,,
61712,60262,30005,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:34,2026-03-05 20:44:34,,,,,
61713,60262,30006,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:34,2026-03-05 20:44:34,,,,,
61714,60262,30007,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:34,2026-03-05 20:44:34,,,,,
61715,60262,30008,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:34,2026-03-05 20:44:34,,,,,
61716,60262,30009,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:34,2026-03-05 20:44:34,,,,,
61717,60262,30010,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:34,2026-03-05 20:44:34,,,,,
61718,60263,30004,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:34,2026-03-05 20:44:34,,,,,
61719,60263,30005,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:34,2026-03-05 20:44:34,,,,,
61720,60263,30006,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:34,2026-03-05 20:44:34,,,,,
61721,60263,30007,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:34,2026-03-05 20:44:34,,,,,
61722,60263,30008,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:34,2026-03-05 20:44:34,,,,,
61723,60263,30009,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:34,2026-03-05 20:44:34,,,,,
61724,60263,30010,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:34,2026-03-05 20:44:34,,,,,
61725,60264,30004,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:34,2026-03-05 20:44:34,,,,,
61726,60264,30005,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:35,2026-03-05 20:44:35,,,,,
61727,60264,30006,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:35,2026-03-05 20:44:35,,,,,
61728,60264,30007,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:35,2026-03-05 20:44:35,,,,,
61729,60264,30008,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:35,2026-03-05 20:44:35,,,,,
61730,60264,30009,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:35,2026-03-05 20:44:35,,,,,
61731,60264,30010,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:35,2026-03-05 20:44:35,,,,,
61732,60265,30004,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:35,2026-03-05 20:44:35,,,,,
61733,60265,30005,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:35,2026-03-05 20:44:35,,,,,
61734,60265,30006,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:35,2026-03-05 20:44:35,,,,,
61735,60265,30007,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:35,2026-03-05 20:44:35,,,,,
61736,60265,30008,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:35,2026-03-05 20:44:35,,,,,
61737,60265,30009,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:35,2026-03-05 20:44:35,,,,,
61738,60265,30010,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:35,2026-03-05 20:44:35,,,,,
61739,60266,30004,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:35,2026-03-05 20:44:35,,,,,
61740,60266,30005,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:35,2026-03-05 20:44:35,,,,,
61741,60266,30006,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:35,2026-03-05 20:44:35,,,,,
61742,60266,30007,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:35,2026-03-05 20:44:35,,,,,
61743,60266,30008,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:36,2026-03-05 20:44:36,,,,,
61744,60266,30009,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:36,2026-03-05 20:44:36,,,,,
61745,60266,30010,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:36,2026-03-05 20:44:36,,,,,
61746,60267,30004,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:36,2026-03-05 20:44:36,,,,,
61747,60267,30005,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:36,2026-03-05 20:44:36,,,,,
61748,60267,30006,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:36,2026-03-05 20:44:36,,,,,
61749,60267,30007,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:36,2026-03-05 20:44:36,,,,,
61750,60267,30008,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:36,2026-03-05 20:44:36,,,,,
61751,60267,30009,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:36,2026-03-05 20:44:36,,,,,
61752,60267,30010,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:36,2026-03-05 20:44:36,,,,,
61753,60268,30004,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:36,2026-03-05 20:44:36,,,,,
61754,60268,30005,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:36,2026-03-05 20:44:36,,,,,
61755,60268,30006,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:36,2026-03-05 20:44:36,,,,,
61756,60268,30007,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:36,2026-03-05 20:44:36,,,,,
61757,60268,30008,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:36,2026-03-05 20:44:36,,,,,
61758,60268,30009,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:36,2026-03-05 20:44:36,,,,,
61759,60268,30010,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:36,2026-03-05 20:44:36,,,,,
61760,60269,30004,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:37,2026-03-05 20:44:37,,,,,
61761,60269,30005,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:37,2026-03-05 20:44:37,,,,,
61762,60269,30006,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:37,2026-03-05 20:44:37,,,,,
61763,60269,30007,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:37,2026-03-05 20:44:37,,,,,
61764,60269,30008,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:37,2026-03-05 20:44:37,,,,,
61765,60269,30009,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:37,2026-03-05 20:44:37,,,,,
61766,60269,30010,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:37,2026-03-05 20:44:37,,,,,
61767,60270,30004,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:37,2026-03-05 20:44:37,,,,,
61768,60270,30005,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:37,2026-03-05 20:44:37,,,,,
61769,60270,30006,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:37,2026-03-05 20:44:37,,,,,
61770,60270,30007,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:37,2026-03-05 20:44:37,,,,,
61771,60270,30008,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:37,2026-03-05 20:44:37,,,,,
61772,60270,30009,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:37,2026-03-05 20:44:37,,,,,
61773,60270,30010,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:37,2026-03-05 20:44:37,,,,,
61774,60271,30004,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:37,2026-03-05 20:44:37,,,,,
61775,60271,30005,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:37,2026-03-05 20:44:37,,,,,
61776,60271,30006,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:37,2026-03-05 20:44:37,,,,,
61777,60271,30007,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:38,2026-03-05 20:44:38,,,,,
61778,60271,30008,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:38,2026-03-05 20:44:38,,,,,
61779,60271,30009,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:38,2026-03-05 20:44:38,,,,,
61780,60271,30010,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:38,2026-03-05 20:44:38,,,,,
61781,60272,30004,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:38,2026-03-05 20:44:38,,,,,
61782,60272,30005,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:38,2026-03-05 20:44:38,,,,,
61783,60272,30006,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:38,2026-03-05 20:44:38,,,,,
61784,60272,30007,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:38,2026-03-05 20:44:38,,,,,
61785,60272,30008,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:38,2026-03-05 20:44:38,,,,,
61786,60272,30009,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:38,2026-03-05 20:44:38,,,,,
61787,60272,30010,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:38,2026-03-05 20:44:38,,,,,
61788,60273,30004,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:38,2026-03-05 20:44:38,,,,,
61789,60273,30005,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:38,2026-03-05 20:44:38,,,,,
61790,60273,30006,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:38,2026-03-05 20:44:38,,,,,
61791,60273,30007,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:38,2026-03-05 20:44:38,,,,,
61792,60273,30008,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:38,2026-03-05 20:44:38,,,,,
61793,60273,30009,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:38,2026-03-05 20:44:38,,,,,
61794,60273,30010,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:39,2026-03-05 20:44:39,,,,,
61795,60274,30004,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:39,2026-03-05 20:44:39,,,,,
61796,60274,30005,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:39,2026-03-05 20:44:39,,,,,
61797,60274,30006,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:39,2026-03-05 20:44:39,,,,,
61798,60274,30007,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:39,2026-03-05 20:44:39,,,,,
61799,60274,30008,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:39,2026-03-05 20:44:39,,,,,
61800,60274,30009,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:39,2026-03-05 20:44:39,,,,,
61801,60274,30010,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:39,2026-03-05 20:44:39,,,,,
61802,60275,30004,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:39,2026-03-05 20:44:39,,,,,
61803,60275,30005,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:39,2026-03-05 20:44:39,,,,,
61804,60275,30006,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:39,2026-03-05 20:44:39,,,,,
61805,60275,30007,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:39,2026-03-05 20:44:39,,,,,
61806,60275,30008,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:39,2026-03-05 20:44:39,,,,,
61807,60275,30009,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:39,2026-03-05 20:44:39,,,,,
61808,60275,30010,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:39,2026-03-05 20:44:39,,,,,
61809,60276,30004,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:39,2026-03-05 20:44:39,,,,,
61810,60276,30005,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:40,2026-03-05 20:44:40,,,,,
61811,60276,30006,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:40,2026-03-05 20:44:40,,,,,
61812,60276,30007,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:40,2026-03-05 20:44:40,,,,,
61813,60276,30008,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:40,2026-03-05 20:44:40,,,,,
61814,60276,30009,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:40,2026-03-05 20:44:40,,,,,
61815,60276,30010,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:40,2026-03-05 20:44:40,,,,,
61816,60277,30004,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:40,2026-03-05 20:44:40,,,,,
61817,60277,30005,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:40,2026-03-05 20:44:40,,,,,
61818,60277,30006,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:40,2026-03-05 20:44:40,,,,,
61819,60277,30007,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:40,2026-03-05 20:44:40,,,,,
61820,60277,30008,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:40,2026-03-05 20:44:40,,,,,
61821,60277,30009,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:40,2026-03-05 20:44:40,,,,,
61822,60277,30010,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:40,2026-03-05 20:44:40,,,,,
61823,60278,30004,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:40,2026-03-05 20:44:40,,,,,
61824,60278,30005,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:40,2026-03-05 20:44:40,,,,,
61825,60278,30006,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:40,2026-03-05 20:44:40,,,,,
61826,60278,30007,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:40,2026-03-05 20:44:40,,,,,
61827,60278,30008,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:41,2026-03-05 20:44:41,,,,,
61828,60278,30009,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:41,2026-03-05 20:44:41,,,,,
61829,60278,30010,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:41,2026-03-05 20:44:41,,,,,
61830,60279,30004,obrigatoria,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:41,2026-03-05 20:44:41,,,,,
61831,60279,30005,opcional,8.00,2025-04-10 00:00:00,2025-10-30 00:00:00,2026-03-05 20:44:41,2026-03-05 20:44:41,,,,,
